name,arbor_id,stype,arbor_order,LD,ptype
236174_3929_x12721_y8845,0,AId,0,0,Car3
236174_3929_x12721_y8845,1,AId,1,1,Car3
17109_2601_x9498_y8169,0,AId,1,1,Car3
17109_2601_x9498_y8169,1,AId,0,0,Car3
17109_2401_x9954_y9122,0,AId,1,0,Car3
17109_2401_x9954_y9122,1,AId,0,0,Car3
17109_1801_x6698_y12550,0,AId,0,0,Car3
17109_1801_x6698_y12550,1,AId,1,1,Car3
182724_2525_x8483_y21088,0,AId,0,0,CTX_ET
182724_2525_x8483_y21088,1,AId,1,1,CTX_ET
236174_2801_x11376_y11451,0,AId,1,1,Car3
236174_2801_x11376_y11451,1,AId,0,0,Car3
17109_1901_x9602_y10508,0,AId,1,1,Car3
17109_1901_x9602_y10508,1,AId,0,1,Car3
236174_3215_x11999_y11133,0,AId,0,1,Car3
236174_3215_x11999_y11133,1,AId,1,1,Car3
236174_3001_x12887_y24248,0,AId,0,0,Car3
236174_3001_x12887_y24248,1,AId,1,1,Car3
17109_2301_x9418_y23665,0,AId,1,1,Car3
17109_2301_x9418_y23665,1,AId,0,0,Car3
17109_1701_x8048_y22277,0,AId,1,1,Car3
17109_1701_x8048_y22277,1,AId,0,0,Car3
236174_2669_x10674_y13239,0,AId,1,1,Car3
236174_2669_x10674_y13239,1,AId,0,0,Car3
17782_3253_x33739_y18314,0,AId,1,1,Car3
17782_3253_x33739_y18314,1,AId,0,0,Car3
17782_3138_x32805_y18352,0,AId,0,0,Car3
17782_3138_x32805_y18352,1,AId,1,1,Car3
17109_2401_x9338_y2394,0,AId,0,0,Car3
17109_2401_x9338_y2394,1,AId,1,1,Car3
191807_2469_x5431_y10056,0,AId,1,1,CTX_ET
191807_2469_x5431_y10056,1,AId,0,0,CTX_ET
17109_2301_x8535_y23051,0,AId,0,1,Car3
17109_2301_x8535_y23051,1,AId,1,1,Car3
236174_2657_x11930_y12250,0,AId,1,1,Car3
236174_2657_x11930_y12250,1,AId,0,0,Car3
182725_2917_x9391_y22263,0,AId,1,1,CTX_ET
182725_2917_x9391_y22263,1,AId,0,0,CTX_ET
236174_3729_x15151_y26698,0,AId,1,1,Car3
236174_3729_x15151_y26698,1,AId,0,1,Car3
18868_3932_x25373_y7132,0,SSp-ll,2,1,CTX_ET
18868_3932_x25373_y7132,1,SSp-ll,0,0,CTX_ET
18868_3932_x25373_y7132,2,SSp-ll,1,1,CTX_ET
182725_4390_x5078_y18459,0,SSp-ll,1,1,CTX_ET
182725_4390_x5078_y18459,1,SSp-ll,0,0,CTX_ET
182725_4390_x5078_y18459,2,SSp-ll,2,1,CTX_ET
18869_4550_x17965_y4177,0,SSp-ll,2,0,nan
18869_4550_x17965_y4177,1,SSp-ll,0,0,nan
18869_4550_x17965_y4177,2,SSp-ll,1,0,nan
191812_4445_x5426_y10324,0,SSp-ll,0,0,CTX_IT
191812_4445_x5426_y10324,1,SSp-ll,1,1,CTX_IT
191812_4445_x5426_y10324,2,SSp-ll,2,1,CTX_IT
182725_5012_x5980_y10427,0,SSp-ll,2,1,CTX_ET
182725_5012_x5980_y10427,1,SSp-ll,0,0,CTX_ET
182725_5012_x5980_y10427,2,SSp-ll,1,1,CTX_ET
182724_5355_x5321_y20589,0,SSp-ll,2,1,nan
182724_5355_x5321_y20589,1,SSp-ll,1,1,nan
182724_5355_x5321_y20589,2,SSp-ll,0,0,nan
182724_4785_x5002_y11122,0,SSp-ll,2,1,CTX_ET
182724_4785_x5002_y11122,1,SSp-ll,0,0,CTX_ET
182724_4785_x5002_y11122,2,SSp-ll,1,0,CTX_ET
18867_4473_x25161_y6054,0,SSp-ll,2,0,CTX_ET
18867_4473_x25161_y6054,1,SSp-ll,0,0,CTX_ET
18867_4473_x25161_y6054,2,SSp-ll,1,0,CTX_ET
18868_4317_x23980_y6346,0,SSp-ll,2,1,CTX_ET
18868_4317_x23980_y6346,1,SSp-ll,0,0,CTX_ET
18868_4317_x23980_y6346,2,SSp-ll,1,0,CTX_ET
18461_4862_x17603_y2198,0,SSp-ll,0,0,CTX_IT
18461_4862_x17603_y2198,1,SSp-ll,2,0,CTX_IT
18461_4862_x17603_y2198,2,SSp-ll,1,0,CTX_IT
191807_4821_x3698_y18726,0,SSp-ll,0,0,CTX_ET
191807_4821_x3698_y18726,1,SSp-ll,1,1,CTX_ET
191807_4821_x3698_y18726,2,SSp-ll,2,1,CTX_ET
18453_4711_x14090_y3943,0,SSp-ll,1,1,CTX_IT
18453_4711_x14090_y3943,1,SSp-ll,2,1,CTX_IT
18453_4711_x14090_y3943,2,SSp-ll,0,1,CTX_IT
182724_5410_x4393_y11075,0,SSp-ll,2,0,CTX_ET
182724_5410_x4393_y11075,1,SSp-ll,1,0,CTX_ET
182724_5410_x4393_y11075,2,SSp-ll,0,0,CTX_ET
18869_4722_x18329_y4110,0,SSp-ll,0,0,nan
18869_4722_x18329_y4110,1,SSp-ll,2,0,nan
18869_4722_x18329_y4110,2,SSp-ll,1,0,nan
18869_4883_x18883_y4120,0,SSp-ll,2,0,nan
18869_4883_x18883_y4120,1,SSp-ll,0,0,nan
18869_4883_x18883_y4120,2,SSp-ll,1,0,nan
18869_4997_x13063_y4444,0,RSPv,0,1,CTX_ET
18869_4997_x13063_y4444,1,RSPv,1,1,CTX_ET
18869_4997_x13063_y4444,2,RSPv,2,1,CTX_ET
18869_5482_x15126_y4142,0,RSPv,0,0,nan
18869_5482_x15126_y4142,1,RSPv,2,1,nan
18869_5482_x15126_y4142,2,RSPv,1,1,nan
18867_5867_x21009_y6208,0,RSPv,0,1,CTX_ET
18867_5867_x21009_y6208,1,RSPv,2,1,CTX_ET
18867_5867_x21009_y6208,2,RSPv,1,1,CTX_ET
18869_5286_x15761_y3297,0,RSPv,0,0,nan
18869_5286_x15761_y3297,1,RSPv,1,0,nan
18869_5286_x15761_y3297,2,RSPv,2,0,nan
18868_6000_x19811_y5444,0,RSPv,2,1,CTX_ET
18868_6000_x19811_y5444,1,RSPv,1,0,CTX_ET
18868_6000_x19811_y5444,2,RSPv,0,0,CTX_ET
18867_6007_x18415_y4843,0,RSPv,0,1,CTX_ET
18867_6007_x18415_y4843,1,RSPv,1,1,CTX_ET
18867_6007_x18415_y4843,2,RSPv,2,1,CTX_ET
18867_5486_x20836_y5690,0,RSPv,0,0,CTX_ET
18867_5486_x20836_y5690,1,RSPv,2,1,CTX_ET
18867_5486_x20836_y5690,2,RSPv,1,1,CTX_ET
18867_5640_x21236_y5683,0,RSPv,1,0,CTX_ET
18867_5640_x21236_y5683,1,RSPv,0,0,CTX_ET
18867_5640_x21236_y5683,2,RSPv,2,1,CTX_ET
18453_6576_x22528_y4353,0,RSPv,0,1,CTX_IT
18453_6576_x22528_y4353,1,RSPv,2,1,CTX_IT
18453_6576_x22528_y4353,2,RSPv,1,1,CTX_IT
18869_5444_x13271_y3998,0,RSPv,1,1,CTX_ET
18869_5444_x13271_y3998,1,RSPv,0,0,CTX_ET
18869_5444_x13271_y3998,2,RSPv,2,1,CTX_ET
18868_5983_x17523_y5085,0,RSPv,2,1,CTX_ET
18868_5983_x17523_y5085,1,RSPv,1,1,CTX_ET
18868_5983_x17523_y5085,2,RSPv,0,0,CTX_ET
18867_6085_x20833_y6331,0,RSPv,2,1,CTX_ET
18867_6085_x20833_y6331,1,RSPv,0,1,CTX_ET
18867_6085_x20833_y6331,2,RSPv,1,1,CTX_ET
18867_6003_x18592_y6204,0,RSPv,1,1,CTX_ET
18867_6003_x18592_y6204,1,RSPv,0,0,CTX_ET
18867_6003_x18592_y6204,2,RSPv,2,1,CTX_ET
18867_7172_x22280_y4802,0,RSPv,0,0,nan
18867_7172_x22280_y4802,1,RSPv,1,0,nan
18867_7172_x22280_y4802,2,RSPv,2,0,nan
18869_5802_x13547_y4406,0,RSPv,2,1,CTX_ET
18869_5802_x13547_y4406,1,RSPv,0,0,CTX_ET
18869_5802_x13547_y4406,2,RSPv,1,1,CTX_ET
18867_5665_x20882_y6561,0,RSPv,2,1,CTX_ET
18867_5665_x20882_y6561,1,RSPv,0,0,CTX_ET
18867_5665_x20882_y6561,2,RSPv,1,0,CTX_ET
18868_5965_x17541_y6435,0,RSPv,0,0,CTX_ET
18868_5965_x17541_y6435,1,RSPv,1,1,CTX_ET
18868_5965_x17541_y6435,2,RSPv,2,1,CTX_ET
18869_6291_x15236_y3478,0,RSPv,1,0,nan
18869_6291_x15236_y3478,1,RSPv,2,1,nan
18869_6291_x15236_y3478,2,RSPv,0,0,nan
18869_5941_x16325_y2938,0,RSPv,0,0,nan
18869_5941_x16325_y2938,1,RSPv,1,0,nan
18869_5941_x16325_y2938,2,RSPv,2,0,nan
18869_5694_x15073_y4098,0,RSPv,2,1,nan
18869_5694_x15073_y4098,1,RSPv,1,1,nan
18869_5694_x15073_y4098,2,RSPv,0,0,nan
18869_5684_x13521_y3699,0,RSPv,2,1,CTX_ET
18869_5684_x13521_y3699,1,RSPv,0,1,CTX_ET
18869_5684_x13521_y3699,2,RSPv,1,1,CTX_ET
18867_6413_x20950_y6015,0,RSPv,0,0,CTX_ET
18867_6413_x20950_y6015,1,RSPv,1,1,CTX_ET
18867_6413_x20950_y6015,2,RSPv,2,1,CTX_ET
17788_5767_x16636_y3662,0,RSPv,1,1,CTX_IT
17788_5767_x16636_y3662,1,RSPv,0,0,CTX_IT
17788_5767_x16636_y3662,2,RSPv,2,1,CTX_IT
18868_5397_x19819_y6085,0,RSPv,0,1,CTX_ET
18868_5397_x19819_y6085,1,RSPv,2,1,CTX_ET
18868_5397_x19819_y6085,2,RSPv,1,1,CTX_ET
18868_5369_x19532_y5532,0,RSPv,0,0,CTX_ET
18868_5369_x19532_y5532,1,RSPv,1,1,CTX_ET
18868_5369_x19532_y5532,2,RSPv,2,1,CTX_ET
18868_6196_x17668_y4955,0,RSPv,1,1,CTX_ET
18868_6196_x17668_y4955,1,RSPv,0,1,CTX_ET
18868_6196_x17668_y4955,2,RSPv,2,1,CTX_ET
18453_5841_x19468_y3419,0,RSPv,2,1,CTX_IT
18453_5841_x19468_y3419,1,RSPv,0,1,CTX_IT
18453_5841_x19468_y3419,2,RSPv,1,1,CTX_IT
17300_5896_x24862_y27320,0,RSPv,2,1,CTX_IT
17300_5896_x24862_y27320,1,RSPv,0,0,CTX_IT
17300_5896_x24862_y27320,2,RSPv,1,1,CTX_IT
191801_1996_x10466_y16907,0,AON,1,0,nan
191801_1996_x10466_y16907,1,AON,0,0,nan
18457_00081,0,AON,1,1,nan
18457_00081,1,AON,0,0,nan
18454_00057,0,RE,1,1,TH_matrix
18454_00057,1,RE,0,1,TH_matrix
17545_00180,0,RE,1,1,TH_matrix
17545_00180,1,RE,0,0,TH_matrix
18454_00056,0,RE,0,1,TH_matrix
18454_00056,1,RE,1,1,TH_matrix
18454_01131,0,RE,1,1,TH_matrix
18454_01131,1,RE,0,1,TH_matrix
18454_00055,0,RE,1,1,TH_matrix
18454_00055,1,RE,0,1,TH_matrix
18455_00134,0,RE,1,1,TH_matrix
18455_00134,1,RE,0,1,TH_matrix
18463_00042,0,RE,1,1,TH_matrix
18463_00042,1,RE,0,1,TH_matrix
18454_00058,0,RE,1,1,TH_matrix
18454_00058,1,RE,0,0,TH_matrix
18453_7455_x32866_y9412,0,VISpor,0,1,CTX_IT
18864_6956_x8154_y30811,0,VISpor,0,0,CTX_IT
18455_00133,0,SMT,0,1,TH_core
18455_00133,1,SMT,1,1,TH_core
17545_00175,0,SMT,1,1,TH_core
17545_00175,1,SMT,0,0,TH_core
18454_00100,0,SMT,1,1,TH_core
18454_00100,1,SMT,0,1,TH_core
18455_00132,0,SMT,0,1,TH_core
18455_00132,1,SMT,1,1,TH_core
18454_00101,0,SMT,1,1,TH_core
18454_00101,1,SMT,0,1,TH_core
18454_00054,0,SMT,0,1,TH_core
18454_00054,1,SMT,1,1,TH_core
18463_00046,0,SMT,0,1,TH_core
18463_00046,1,SMT,1,1,TH_core
18463_00047,0,SMT,1,1,TH_core
18463_00047,1,SMT,0,1,TH_core
18457_00135,0,SMT,1,1,TH_core
18457_00135,1,SMT,0,1,TH_core
18458_00616,0,SMT,1,1,TH_core
18458_00616,1,SMT,0,1,TH_core
18465_00258,0,SMT,1,1,TH_core
18465_00258,1,SMT,0,1,TH_core
18454_00176,0,SMT,1,1,TH_core
18454_00176,1,SMT,0,1,TH_core
18454_00177,0,SMT,0,1,TH_core
18454_00177,1,SMT,1,1,TH_core
182725_5094_x5532_y11642,0,RSPagl,1,1,CTX_ET
182725_5094_x5532_y11642,1,RSPagl,0,0,CTX_ET
18869_6076_x17177_y3306,0,RSPagl,0,0,nan
18869_6076_x17177_y3306,1,RSPagl,1,0,nan
18453_5343_x23330_y3366,0,RSPagl,1,1,CTX_IT
18453_5343_x23330_y3366,1,RSPagl,0,1,CTX_IT
18869_7121_x17742_y2862,0,RSPagl,1,0,nan
18869_7121_x17742_y2862,1,RSPagl,0,0,nan
18869_5123_x17555_y3609,0,RSPagl,0,0,nan
18869_5123_x17555_y3609,1,RSPagl,1,0,nan
18869_6454_x17703_y2478,0,RSPagl,0,0,nan
18869_6454_x17703_y2478,1,RSPagl,1,0,nan
18453_6708_x6437_y7833,0,AUDp,1,1,CTX_IT
18453_6708_x6437_y7833,1,AUDp,0,1,CTX_IT
17781_5894_x11460_y10079,0,AUDp,1,0,Car3
17781_5894_x11460_y10079,1,AUDp,0,0,Car3
18864_6104_x9372_y1806,0,AUDp,0,0,CTX_IT
18864_6104_x9372_y1806,1,AUDp,1,1,CTX_IT
18864_6291_x8873_y32149,0,AUDp,0,0,CTX_IT
18864_6291_x8873_y32149,1,AUDp,1,1,CTX_IT
18864_6733_x9057_y31875,0,AUDp,0,0,CTX_IT
18864_6733_x9057_y31875,1,AUDp,1,1,CTX_IT
17781_6228_x12697_y8412,0,AUDp,0,0,Car3
17781_6228_x12697_y8412,1,AUDp,1,0,Car3
18864_6057_x8520_y2391,0,AUDp,1,1,CTX_IT
18864_6057_x8520_y2391,1,AUDp,0,0,CTX_IT
17781_6802_x8324_y14113,0,CA1,0,1,nan
17781_6355_x6443_y33777,0,CA1,0,0,nan
18465_00052,0,CA1,0,1,nan
18465_00053,0,CA1,0,1,nan
17302_00023,0,AM,1,1,TH_core
17302_00023,1,AM,0,1,TH_core
18455_4982_x21552_y14337,0,AM,1,1,TH_core
18455_4982_x21552_y14337,1,AM,0,1,TH_core
18458_00375,0,AM,1,1,TH_core
18458_00375,1,AM,0,1,TH_core
18454_00099,0,AM,1,1,TH_core
18454_00099,1,AM,0,0,TH_core
18458_00376,0,AM,1,1,TH_core
18458_00376,1,AM,0,1,TH_core
18869_4837_x18229_y3163,0,SSp-tr,1,0,nan
18869_4837_x18229_y3163,1,SSp-tr,0,0,nan
18453_5317_x24548_y3717,0,SSp-tr,0,1,CTX_IT
18453_5317_x24548_y3717,1,SSp-tr,1,1,CTX_IT
18452_5511_x26566_y3403,0,SSp-tr,1,0,CTX_IT
18452_5511_x26566_y3403,1,SSp-tr,0,0,CTX_IT
191812_5922_x4572_y8645,0,SSp-tr,0,0,CTX_IT
191812_5922_x4572_y8645,1,SSp-tr,1,1,CTX_IT
18453_6756_x7677_y5336,0,VISrl,1,1,CTX_IT
18453_6756_x7677_y5336,1,VISrl,0,1,CTX_IT
18864_00114,0,VISrl,0,0,nan
18864_00114,1,VISrl,1,0,nan
17109_6301_x4756_y24516,0,VISrl,1,1,Car3
17109_6301_x4756_y24516,1,VISrl,0,0,Car3
18461_7132_x6338_y3287,0,VISrl,1,0,CTX_IT
18461_7132_x6338_y3287,1,VISrl,0,0,CTX_IT
18453_6181_x10238_y3690,0,VISrl,0,1,CTX_IT
18453_6181_x10238_y3690,1,VISrl,1,1,CTX_IT
18453_6053_x8032_y5933,0,VISrl,0,1,CTX_IT
18453_6053_x8032_y5933,1,VISrl,1,1,CTX_IT
18453_6561_x9442_y3817,0,VISrl,0,1,CTX_IT
18453_6561_x9442_y3817,1,VISrl,1,1,CTX_IT
18453_6316_x30559_y4743,0,VISrl,1,1,CTX_IT
18453_6316_x30559_y4743,1,VISrl,0,1,CTX_IT
18453_6604_x9161_y4006,0,VISrl,0,1,CTX_IT
18453_6604_x9161_y4006,1,VISrl,1,1,CTX_IT
18868_6019_x9541_y5296,0,VISrl,1,1,CTX_ET
18868_6019_x9541_y5296,1,VISrl,0,0,CTX_ET
18465_00213,0,SI,1,1,nan
18465_00213,1,SI,0,0,nan
18464_00112,0,SI,0,0,nan
18464_00112,1,SI,1,1,nan
18457_00116,0,SI,0,0,nan
18457_00116,1,SI,1,1,nan
18465_00248,0,DG,0,0,nan
18465_00054,0,DG,0,0,nan
18868_2601_x23273_y17306,0,PIR,0,0,nan
18452_4272_x26686_y20064,0,PIR,0,1,nan
18465_00285,0,BLA,0,0,nan
17781_6270_x9494_y43380,0,AUDd,0,0,Car3
18864_5692_x8806_y3272,0,AUDd,0,1,nan
18864_5242_x9483_y31549,0,AUDd,0,0,CTX_IT
18453_5941_x24629_y3152,0,VISam,1,1,CTX_IT
18453_5941_x24629_y3152,1,VISam,0,1,CTX_IT
18453_5995_x24812_y3143,0,VISam,1,1,CTX_IT
18453_5995_x24812_y3143,1,VISam,0,1,CTX_IT
18453_5667_x25695_y3103,0,VISam,1,1,CTX_IT
18453_5667_x25695_y3103,1,VISam,0,1,CTX_IT
18453_6040_x24821_y3042,0,VISam,1,1,CTX_IT
18453_6040_x24821_y3042,1,VISam,0,1,CTX_IT
191803_8254_x7045_y21580,0,PAR,0,0,nan
191803_8254_x7045_y21580,1,PAR,1,1,nan
17109_7001_x5738_y6470,0,VISl,0,0,Car3
17109_7001_x5738_y6470,1,VISl,1,1,Car3
18864_00117,0,VISl,1,1,CTX_IT
18864_00117,1,VISl,0,0,CTX_IT
18453_6746_x8555_y4741,0,VISl,1,1,CTX_IT
18453_6746_x8555_y4741,1,VISl,0,1,CTX_IT
18867_6986_x31479_y5932,0,VISl,0,0,nan
18867_6986_x31479_y5932,1,VISl,1,0,nan
18864_6805_x6340_y4681,0,VISl,0,0,CTX_IT
18864_6805_x6340_y4681,1,VISl,1,1,CTX_IT
17781_6866_x8954_y41812,0,VISl,0,0,Car3
17781_6866_x8954_y41812,1,VISl,1,1,Car3
182724_2383_x9300_y17890,0,ORBvl,2,0,CTX_ET
182724_2383_x9300_y17890,1,ORBvl,1,0,CTX_ET
182724_2383_x9300_y17890,2,ORBvl,0,0,CTX_ET
18868_2225_x15897_y10006,0,ORBvl,2,0,nan
18868_2225_x15897_y10006,1,ORBvl,1,0,nan
18868_2225_x15897_y10006,2,ORBvl,0,0,nan
18868_2593_x15801_y13755,0,ORBvl,2,1,CTX_ET
18868_2593_x15801_y13755,1,ORBvl,0,0,CTX_ET
18868_2593_x15801_y13755,2,ORBvl,1,0,CTX_ET
18868_2559_x15436_y13207,0,ORBvl,2,1,CTX_ET
18868_2559_x15436_y13207,1,ORBvl,0,0,CTX_ET
18868_2559_x15436_y13207,2,ORBvl,1,0,CTX_ET
17781_6643_x22317_y12822,0,TR,1,1,nan
17781_6643_x22317_y12822,1,TR,0,0,nan
17781_6627_x22762_y14486,0,TR,1,1,nan
17781_6627_x22762_y14486,1,TR,0,1,nan
17781_6626_x22318_y13682,0,TR,1,1,nan
17781_6626_x22318_y13682,1,TR,0,1,nan
17781_6881_x22248_y12698,0,TR,1,1,nan
17781_6881_x22248_y12698,1,TR,0,0,nan
191812_4775_x5212_y22490,0,SSp-un,0,0,CTX_IT
191812_4775_x5212_y22490,1,SSp-un,1,1,CTX_IT
18867_4889_x28329_y6770,0,SSp-un,1,1,CTX_ET
18867_4889_x28329_y6770,1,SSp-un,0,0,CTX_ET
18867_5654_x12080_y5724,0,SSp-un,1,1,CTX_ET
18867_5654_x12080_y5724,1,SSp-un,0,0,CTX_ET
18047_5719_x25513_y7957,0,SSp-un,0,1,CTX_ET
18047_5719_x25513_y7957,1,SSp-un,1,1,CTX_ET
18867_7790_x21511_y18480,0,TRN,0,1,nan
18868_7311_x22238_y17329,0,TRN,0,1,nan
182725_7341_x4593_y22594,0,VISli,1,1,CTX_ET
182725_7341_x4593_y22594,1,VISli,3,1,CTX_ET
182725_7341_x4593_y22594,2,VISli,0,0,CTX_ET
182725_7341_x4593_y22594,3,VISli,2,1,CTX_ET
18453_7132_x31679_y7308,0,VISli,0,1,CTX_IT
18453_7132_x31679_y7308,1,VISli,2,1,CTX_IT
18453_7132_x31679_y7308,2,VISli,3,1,CTX_IT
18453_7132_x31679_y7308,3,VISli,1,1,CTX_IT
18454_00096,0,MD,0,1,TH_matrix
18454_00096,1,MD,1,1,TH_matrix
18455_00165,0,MD,1,1,TH_matrix
18455_00165,1,MD,0,0,TH_matrix
18454_00050,0,MD,1,1,TH_matrix
18454_00050,1,MD,0,1,TH_matrix
18454_00130,0,MD,0,1,TH_core
18454_00130,1,MD,1,1,TH_core
17302_00025,0,MD,1,1,TH_matrix
17302_00025,1,MD,0,0,TH_matrix
18455_00163,0,MD,0,1,TH_core
18455_00163,1,MD,1,1,TH_core
18454_00053,0,MD,1,1,TH_matrix
18454_00053,1,MD,0,0,TH_matrix
18454_00074,0,MD,1,1,TH_core
18454_00074,1,MD,0,0,TH_core
18457_00209,0,MD,0,1,TH_core
18457_00209,1,MD,1,1,TH_core
18869_00020,0,PSV,0,1,nan
18869_7989_x9123_y9916,0,PSV,0,1,nan
18869_7986_x18907_y11037,0,PSV,0,1,nan
182724_5937_x3804_y11955,0,VISa,0,0,CTX_ET
18461_6043_x11080_y1667,0,VISa,0,0,CTX_IT
17300_5571_x27063_y39610,0,VISa,0,1,CTX_IT
18453_1674_x14446_y9719,0,FRP,2,1,CTX_IT
18453_1674_x14446_y9719,1,FRP,0,1,CTX_IT
18453_1674_x14446_y9719,2,FRP,1,1,CTX_IT
17781_2184_x15071_y19950,0,ORBl,2,0,Car3
17781_2184_x15071_y19950,1,ORBl,3,1,Car3
17781_2184_x15071_y19950,2,ORBl,0,0,Car3
17781_2184_x15071_y19950,3,ORBl,1,0,Car3
18868_2584_x14386_y13639,0,ORBl,0,0,CTX_ET
18868_2584_x14386_y13639,1,ORBl,3,1,CTX_ET
18868_2584_x14386_y13639,2,ORBl,1,1,CTX_ET
18868_2584_x14386_y13639,3,ORBl,2,1,CTX_ET
18465_00303,0,PoT,1,1,TH_core
18465_00303,1,PoT,0,1,TH_core
17781_00001,0,EPd,0,1,Car3
17781_00001,1,EPd,2,1,Car3
17781_00001,2,EPd,1,1,Car3
18465_00283,0,EPd,0,0,nan
18465_00283,1,EPd,2,1,nan
18465_00283,2,EPd,1,0,nan
18452_4002_x10332_y17479,0,EPd,2,1,nan
18452_4002_x10332_y17479,1,EPd,0,0,nan
18452_4002_x10332_y17479,2,EPd,1,0,nan
18465_00161,0,EPd,0,0,nan
18465_00161,1,EPd,2,1,nan
18465_00161,2,EPd,1,1,nan
236174_4729_x16869_y27809,0,EPd,0,0,Car3
236174_4729_x16869_y27809,1,EPd,2,1,Car3
236174_4729_x16869_y27809,2,EPd,1,1,Car3
236174_3893_x17507_y26071,0,EPd,0,0,Car3
236174_3893_x17507_y26071,1,EPd,2,1,Car3
236174_3893_x17507_y26071,2,EPd,1,0,Car3
18867_7583_x22567_y18119,0,PRNr,0,1,nan
18867_7583_x22567_y18119,1,PRNr,1,1,nan
18867_7924_x22262_y16755,0,PRNr,1,1,nan
18867_7924_x22262_y16755,1,PRNr,0,1,nan
18869_7472_x16444_y11009,0,PRNr,0,1,nan
18869_7472_x16444_y11009,1,PRNr,1,1,nan
18461_3220_x7596_y9465,0,AIv,0,0,CTX_IT
18461_3220_x7596_y9465,1,AIv,1,1,CTX_IT
18461_3220_x7596_y9465,2,AIv,3,1,CTX_IT
18461_3220_x7596_y9465,3,AIv,2,1,CTX_IT
182725_2581_x9375_y21137,0,AIv,1,1,CTX_ET
182725_2581_x9375_y21137,1,AIv,0,0,CTX_ET
182725_2581_x9375_y21137,2,AIv,3,1,CTX_ET
182725_2581_x9375_y21137,3,AIv,2,1,CTX_ET
18869_6732_x9649_y3919,0,SUB,0,0,nan
17781_7132_x8998_y15272,0,SUB,0,1,nan
17781_7281_x18241_y11406,0,SUB,0,1,nan
18867_6468_x21532_y7741,0,SUB,0,0,nan
17545_00177,0,PVT,1,1,TH_matrix
17545_00177,1,PVT,0,1,TH_matrix
17302_00024,0,PVT,1,1,TH_matrix
17302_00024,1,PVT,0,1,TH_matrix
18455_00126,0,PVT,0,1,TH_matrix
18455_00126,1,PVT,1,1,TH_matrix
18453_7813_x5799_y12199,0,ENTl,0,1,CTX_IT
18453_7813_x5799_y12199,1,ENTl,1,1,CTX_IT
18453_7813_x5799_y12199,2,ENTl,2,1,CTX_IT
18047_7769_x31046_y13195,0,ENTl,1,1,CTX_ET
18047_7769_x31046_y13195,1,ENTl,2,1,CTX_ET
18047_7769_x31046_y13195,2,ENTl,0,1,CTX_ET
18047_00047,0,ORBm,0,1,CTX_ET
18047_00047,1,ORBm,1,1,CTX_ET
17545_00003,0,VAL,1,1,TH_core
17545_00003,1,VAL,0,0,TH_core
17545_00071,0,VAL,0,1,TH_core
17545_00071,1,VAL,1,1,TH_core
18454_00051,0,VAL,0,0,TH_core
18454_00051,1,VAL,1,1,TH_core
18454_00075,0,VAL,1,1,TH_core
18454_00075,1,VAL,0,1,TH_core
18462_00063,0,VAL,1,1,TH_core
18462_00063,1,VAL,0,1,TH_core
182724_5793_x8695_y5510,0,ADUv,1,1,CTX_ET
182724_5793_x8695_y5510,1,ADUv,0,0,CTX_ET
17781_3668_x9453_y17266,0,SSp,0,0,Car3
18453_7692_x10145_y15241,0,ENTm,1,1,CTX_IT
18453_7692_x10145_y15241,1,ENTm,0,1,CTX_IT
236174_4266_x13848_y8550,0,AIp,1,1,Car3
236174_4266_x13848_y8550,1,AIp,0,1,Car3
236174_4266_x13848_y8550,2,AIp,2,1,Car3
236174_5338_x13590_y7348,0,AIp,0,1,Car3
236174_5338_x13590_y7348,1,AIp,1,1,Car3
236174_5338_x13590_y7348,2,AIp,2,1,Car3
18867_8235_x25208_y14610,0,PB,1,1,nan
18867_8235_x25208_y14610,1,PB,0,0,nan
18867_8235_x25208_y14610,2,PB,2,1,nan
18869_7358_x8916_y4859,0,POST,0,0,nan
18869_7358_x8916_y4859,1,POST,1,0,nan
18455_4709_x21225_y13716,0,IAD,1,1,TH_matrix
18455_4709_x21225_y13716,1,IAD,0,1,TH_matrix
18454_00098,0,IAD,1,1,TH_matrix
18454_00098,1,IAD,0,1,TH_matrix
18047_4458_x18853_y10785,0,ACAv,2,1,CTX_ET
18047_4458_x18853_y10785,1,ACAv,0,1,CTX_ET
18047_4458_x18853_y10785,2,ACAv,1,1,CTX_ET
18453_3848_x19057_y7025,0,ACAv,0,1,CTX_IT
18453_3848_x19057_y7025,1,ACAv,1,1,CTX_IT
18453_3848_x19057_y7025,2,ACAv,2,1,CTX_IT
18868_3699_x17279_y16010,0,LSv,2,1,nan
18868_3699_x17279_y16010,1,LSv,0,0,nan
18868_3699_x17279_y16010,2,LSv,1,0,nan
18867_6452_x16339_y18318,0,BS,0,1,nan
18867_6452_x16339_y18318,1,BS,1,1,nan
18867_6452_x16339_y18318,2,BS,2,1,nan
17109_6501_x6997_y4287,0,AUDpo,0,1,Car3
236174_4129_x16214_y10304,0,FS,0,0,nan
236174_4129_x16214_y10304,1,FS,2,1,nan
236174_4129_x16214_y10304,2,FS,1,1,nan
