name,withbbr,nobbr,axonal_tip_brs,axonal_tip_wb_brs,axonal_bif_brs,axonal_bif_wb_brs,bnums,withb_br_len,nob_br_len,w_br_tor,n_br_tor,withbbif,nobbif,withb_br_angle,nob_br_angle,withb_br_rangle,nob_br_rangle,soma_region,brain_region
18455_00163,568,150,337,309,381,259,4.320422535211268,90.02024459507042,133.2981431333333,0.12175854054054047,0.13866682432432442,259,122,79.12531683397684,84.98715901639345,70.40844876447876,87.9007357377049,MD,TH
191801_4724_x4226_y10240,158,86,122,75,122,83,3.3987341772151898,262.18634715189876,138.91576639534887,0.15981329251700693,0.1363804500000001,83,39,68.94589710843375,90.00227384615387,66.86543963855421,88.58199256410256,MOp,CTX
18453_4283_x7739_y13735,290,165,228,115,227,175,3.8344827586206898,405.614413137931,159.63826175757578,0.20821144905660383,0.1936405945945946,175,52,67.1292668,65.933925,75.86359394285714,69.87858288461538,VISC,CTX
18461_4410_x23856_y6531,225,48,135,109,138,116,6.026666666666666,195.88721964444446,250.57969187499998,0.1623415930232558,0.11444299999999996,116,22,79.94379258620691,69.6573181818182,75.96458612068966,69.90581227272727,SSs,CTX
18868_4221_x5685_y12199,268,85,162,144,191,124,3.779850746268657,92.74202395522387,249.48684138823526,0.2076042857142858,0.1739326818181819,124,67,74.05239137096774,81.97915731343284,74.49592653225808,68.79532253731345,SSs,CTX
18454_00049,122,26,71,59,77,63,3.459016393442623,99.0052618852459,105.04587730769232,0.17704211111111112,0.2021098,63,14,85.19557031746031,90.30042857142855,83.64142126984127,87.02364285714285,CP,CNU
18454_00048,133,58,75,70,116,63,5.2330827067669174,121.21979225563909,161.16280241379312,0.1078623157894737,0.14680056666666674,63,53,66.64616476190474,74.94095660377359,65.0848873015873,65.78769,VPM,TH
18867_7584_x10560_y5816,254,72,136,120,190,134,2.9881889763779528,45.9794078503937,54.157812638888885,0.14134531111111115,0.08834649999999988,134,56,80.9991512686567,81.74056717857142,78.6630514925373,82.2778107142857,VISp,CTX
18465_00155,239,96,172,128,163,111,2.0585774058577404,37.67015170711298,19.8299,0.23317074603174615,0.1762809090909091,111,52,91.1537416216216,90.47261730769233,81.63654594594597,87.9871551923077,CP,CNU
18465_00154,199,50,109,96,140,103,2.7386934673366836,52.42741012060302,58.231629399999996,0.24302214102564113,0.14229885714285717,103,37,85.2686118446602,86.83669459459459,79.72121621359224,84.48561702702702,CP,CNU
18458_00053,311,43,174,159,180,152,5.270096463022508,113.37348324758842,245.03450209302326,0.15097175700934573,0.16360716666666664,152,28,80.92579394736842,87.17295714285714,79.21413368421052,92.53724642857142,LGd,TH
18864_3248_x2473_y15212,510,57,278,258,289,252,8.096078431372549,232.91603176470585,115.24067096491228,0.1750855699745547,0.14669209090909086,252,37,69.81146964285715,75.84170567567568,73.05024575396826,76.20599675675675,MOs,CTX
18454_01075,311,113,157,143,267,168,4.610932475884244,96.79717971061092,122.17243781415927,0.1428911467391304,0.13477966037735845,168,99,84.32317386904762,77.38013090909091,68.04621386904762,68.80862545454546,PO,TH
17781_6270_x9494_y43380,163,37,92,78,108,85,14.687116564417177,312.7643736809816,175.5332335135135,0.21349864233576643,0.11085325000000001,85,23,76.68116929411765,77.41762608695653,77.0240834117647,74.88294565217392,AUDd,CTX
18454_01074,274,87,173,157,188,117,4.164233576642336,107.13686186131388,166.96738080459772,0.08991702285714287,0.11781221153846155,117,71,76.73062880341881,82.36108591549295,63.74488324786325,76.25531845070424,VPM,TH
18453_2632_x11687_y8383,286,61,169,145,178,141,6.416083916083916,201.2460548951049,239.77171745901634,0.16095729361702116,0.132639925,141,37,74.18511936170212,78.84150810810812,73.68248957446811,73.95096000000001,MOs,CTX
17545_00154,250,41,132,131,159,119,6.768,120.49258296800001,169.7850895121951,0.16530579084967323,0.14981691666666686,119,40,74.04293647058823,82.30766750000001,61.95582100840336,74.021935,VPL,TH
18453_3186_x12745_y7108,50,31,38,24,43,26,3.44,90.2480206,107.52512161290322,0.15993224242424242,0.1440014444444444,26,17,80.98115384615383,88.46977647058824,72.07188846153846,96.1778176470588,MOp,CTX
pre_17781_00066,151,55,96,64,110,87,9.19205298013245,269.8775364238411,145.63263563636363,0.19443293333333334,0.1311872727272726,87,23,71.38170287356321,89.02396086956522,76.65746022988507,69.99759565217391,AId,CTX
17545_00155,145,33,74,61,104,84,7.103448275862069,117.8199387586207,141.89174045454544,0.24808741237113408,0.26204792307692304,84,20,77.41141509404763,65.83559500000001,87.51321035714285,84.638465,CP,CNU
18864_5030_x9347_y31359,302,106,197,153,211,149,4.652317880794702,215.81448831125826,101.86419129245283,0.15497751574803142,0.13591618918918924,149,62,63.877987257718125,73.50815033870967,56.800521476510056,68.1302429032258,SSs,CTX
18454_00141,276,125,166,138,235,138,4.155797101449275,79.89676902173913,112.514155792,0.1006467586206895,0.10866414754098352,138,97,82.30097514492755,74.31196824742268,68.48711144927537,69.37423268041238,VPLpc,TH
18453_3579_x30397_y10103,230,63,145,113,148,117,4.1,164.1798036956522,63.66171380952381,0.17975192817679564,0.1570396666666668,117,31,66.76317222222221,69.58476419354838,66.65124341880342,64.09773548387096,SSp-m,CTX
18867_4926_x25796_y14504,360,98,255,210,203,150,2.1527777777777777,31.644444091666667,39.70262729591836,0.2350197959183674,0.21619481818181818,150,53,85.1398818,90.29131754716981,76.820001,81.36648773584908,RT,TH
18454_00140,247,79,140,127,186,120,3.659919028340081,76.10126583805668,119.7275024556962,0.12050797872340424,0.1894593714285714,120,66,77.02589716666668,81.83766666666666,68.14625933333333,73.11867833333332,VPM,TH
18867_6003_x18592_y6204,420,145,265,230,300,190,4.816666666666666,120.42548330476191,308.89210894482756,0.16332991406249997,0.1129146851851851,190,110,77.37509542105263,77.25468081818181,70.64223710526316,74.26895945454545,RSPv,CTX
18864_4267_x2794_y21031,274,19,156,148,137,126,7.737226277372263,237.65036620437954,202.21846315789477,0.16739344642857146,0.0951333333333334,126,11,68.95427285714287,99.25702727272727,67.83680000000001,91.99626363636364,MOs,CTX
18869_5286_x15761_y3297,437,174,298,216,313,221,2.379862700228833,58.49119780320367,23.135541954022994,0.1314803174603174,0.09668723529411771,221,92,81.02091131221721,73.86990739130434,74.21393733031675,69.16743902173914,RSPv,CTX
182725_4160_x5717_y19181,224,108,153,106,179,118,6.120535714285714,298.00236875,208.8941620370371,0.18727388022598868,0.14814357142857137,118,61,73.5281170338983,79.67922508196722,68.70262025423729,91.00878590163936,MOp,CTX
18462_00056,238,74,134,117,178,121,3.2941176470588234,92.87651663865546,123.99850554054053,0.12825786111111104,0.14894320000000005,121,57,74.72116421487604,75.98572245614037,67.22255363636364,73.58054561403509,VPM,TH
18462_00057,150,51,88,79,113,71,2.82,66.25659453333334,99.46414841176473,0.1360364264705881,0.14413775000000006,71,42,79.33065633802816,79.43574285714287,68.93425253521126,75.55004761904762,VPM,TH
18868_4634_x13823_y16687,249,77,163,145,163,104,2.783132530120482,63.64574931726908,45.82286610389611,0.1968678271604939,0.15540809090909102,104,59,83.81387730769231,93.30340677966102,86.12783317307692,87.64462372881356,RT,TH
18454_01134,250,101,125,115,226,135,4.324,93.87983624,156.0246620792079,0.12160821854304638,0.1391211071428572,135,91,73.17524125925925,76.81392153846153,63.982503333333334,72.20097714285714,VPL,TH
18458_00374,853,233,515,406,571,447,5.645955451348183,134.3903516154748,167.0506345407725,0.1595275269230768,0.17448225714285714,447,124,74.52309596644295,77.6706183064516,71.66937782997762,72.94644846774193,VM,TH
18869_4275_x8819_y9368,320,92,167,150,245,170,2.646875,69.9757940625,152.2647863043478,0.17407190000000006,0.14777654545454544,170,75,80.76536811764706,90.918764,72.8989651764706,83.12940679999998,CP,CNU
17302_00002,92,33,51,38,74,54,3.5760869565217392,80.15835619565219,149.5204992121212,0.2808281555555556,0.19460033333333338,54,20,87.39323518518519,82.96348850000001,81.24673018518517,74.80068000000001,CP,CNU
18458_00375,291,56,162,145,185,146,5.020618556701031,91.79087656357389,154.68638839285714,0.12155016969696975,0.1889423888888888,146,39,77.39753630136987,79.97463076923079,70.29598404109589,70.09424692307692,AM,TH
17302_00003,94,30,51,37,73,57,2.574468085106383,71.91313340425533,126.27403633333333,0.2555227333333333,0.14786200000000005,57,16,87.41991403508773,78.3430875,85.5491701754386,76.26968749999999,CP,CNU
18867_6085_x20833_y6331,620,281,444,373,457,247,4.374193548387097,92.26857203387098,181.9651746939502,0.12741600354609928,0.0985945321637427,247,210,77.18488408906883,77.48312371428571,67.94644862348179,74.06834452380953,RSPv,CTX
17781_6355_x6443_y33777,103,11,47,44,67,59,10.067961165048544,153.62855213592232,454.29737090909094,0.23026912328767124,0.09762779999999993,59,8,71.1493940677966,89.70685,73.4488386440678,65.51235499999999,CA1,CTX
18465_00015,193,53,123,101,123,92,1.9585492227979275,30.41145279792746,18.25660569811321,0.2613563333333333,0.20870299999999997,92,31,83.23617119565219,88.56103548387098,86.05652782608696,80.25344999999999,CP,CNU
18864_5305_x7877_y31450,282,29,151,140,160,142,9.904255319148936,249.3418385460993,142.2698696551724,0.15588751612903218,0.16592800000000008,142,18,69.3166806338028,77.37904999999999,60.65939732394368,69.31580555555556,SSs,CTX
17302_00091,160,44,95,69,109,91,6.45,115.1923058375,84.1453234090909,0.21142634259259263,0.2662514545454545,91,18,80.19031,79.61823333333334,84.86004725274725,83.6695388888889,CP,CNU
18454_00109,239,126,139,113,226,126,4.594142259414226,86.08578458995817,97.6564030079365,0.14258821192052984,0.15552753030303035,126,100,78.39074857142859,80.69871870000001,67.22447142857143,72.6931958,VPL,TH
18454_00092,110,67,71,51,106,59,3.0,71.54470709090909,134.01763074626868,0.23947347916666661,0.24023235483870964,59,47,85.43117406779662,92.28609574468085,76.72145406779661,82.77970212765958,CP,CNU
18463_00075,143,57,93,67,107,76,2.4685314685314683,73.05635776223777,23.61220105263158,0.18189246250000013,0.10393912500000002,76,31,71.11085081578949,89.76449154838708,70.17903263157893,90.95627096774192,CP,CNU
18463_00074,92,103,95,44,100,48,2.0217391304347827,62.060015760869575,33.885884,0.18141093749999992,0.1726736470588236,48,52,84.36293425208333,81.43161346153845,85.99876666666667,82.58417307692308,CP,CNU
18453_4231_x30739_y8470,150,27,85,75,92,75,6.213333333333333,150.01198513333335,123.77566629629631,0.18033092920353977,0.2039617142857144,75,17,78.28430329866667,94.44176470588235,70.0907412,66.38772941176471,SSp-n,CTX
18454_00093,131,24,70,63,85,68,4.259541984732825,96.67991683969467,152.98668333333333,0.2328969692307692,0.21724620000000006,68,17,90.9464632352941,82.1224411764706,88.52192352941177,71.98479999999999,CP,CNU
18455_00023,365,102,205,175,262,190,5.882191780821918,132.60644550684933,253.3559852941177,0.1628506755725191,0.16279654901960783,190,72,73.64995115789473,75.63728097222221,67.4088707368421,63.19882222222221,PO,TH
18457_00127,281,75,172,141,184,140,4.690391459074733,132.05533328113881,199.86779933333332,0.1470469361702128,0.18586436842105258,140,44,83.12382235714286,78.73148181818182,81.3826615,79.56761545454545,MG,TH
18455_00022,190,65,114,102,141,88,4.3,83.94032668421053,110.98583753846154,0.12968372222222224,0.15463746428571423,88,53,79.10911795113635,80.69214943396226,70.83859204545455,76.36900566037737,VPM,TH
18869_3263_x6927_y6229,181,64,103,84,142,97,4.745856353591161,156.79050438674034,314.6684821875,0.17602497637795256,0.1455507142857143,97,45,79.1868306185567,80.46260355555553,67.711816185567,66.22652488888887,SSp-m,CTX
18457_00126,382,114,221,201,275,181,3.662303664921466,65.73013515706806,88.75871716666667,0.14961714754098354,0.16210535294117645,181,94,76.0040070718232,76.74988925531915,70.90865533701657,71.79313787234044,VPM,TH
17545_00129,102,28,50,42,80,60,2.3823529411764706,43.05592578431373,58.70155117857143,0.24320585185185173,0.2109536666666667,60,20,92.03880666666666,64.63026599999999,94.19208166666665,71.81423400000001,CP,CNU
18457_00089,366,86,230,208,222,158,3.7131147540983607,73.5607019125683,106.36862546511631,0.16969218090452265,0.15199902941176469,158,64,74.92584640886075,73.2996465625,67.72394930379745,71.13911921875001,VPM,TH
191807_5062_x6404_y23808,69,12,43,37,38,32,9.623188405797102,261.3722101449275,308.14011666666676,0.24482386206896567,0.2854579999999999,32,6,74.29744062500001,104.77426666666668,76.48843124999999,93.14496666666666,SSs,CTX
18457_00088,296,69,175,165,190,131,5.391891891891892,80.39368699324324,103.01863434782608,0.17342880368098146,0.15028722222222213,131,59,75.96300702290077,72.87476271186442,64.49264832061068,68.1371686440678,VPM,TH
18465_00128,244,49,143,135,150,109,5.340163934426229,92.32248217213115,137.3088452244898,0.14615824675324685,0.16150406249999993,109,41,78.3308419266055,79.27623902439025,70.60391165137615,62.227873170731705,VPM,TH
pre_18864_00111,188,40,108,91,120,97,4.117021276595745,206.16355595744682,46.24095225,0.16272483453237407,0.10728537500000002,97,23,69.21689226804124,88.27037826086958,62.3061455670103,68.62259652173911,SSp-n,CTX
18868_2584_x14386_y13639,219,84,145,122,158,97,3.776255707762557,86.63232347031962,285.42403952380954,0.17055263366336637,0.18564360869565233,97,61,75.15831340206185,71.76024773770493,69.90581340206185,72.23537278688525,ORBl,CTX
18455_00017,151,48,82,78,117,73,4.516556291390729,97.464630397351,225.02770833333332,0.10832993258426982,0.13303849999999995,73,44,78.99561452054795,81.76375681818182,65.05054246575344,58.187659318181815,LGd,TH
18457_00113,184,107,146,90,145,94,1.951086956521739,49.753532989130434,61.960339813084104,0.16667568656716403,0.17481220000000008,94,51,93.99646489361702,92.58799411764706,87.73611170212766,86.94917215686273,CP,CNU
18869_3761_x5335_y8118,71,28,41,33,58,38,5.323943661971831,130.4368718309859,397.2898625000001,0.1757738717948718,0.1768615,38,20,77.03881578947369,92.43048999999999,62.659514736842105,84.430041,SSs,CTX
18455_00016,103,34,56,45,81,58,4.368932038834951,125.65172368932036,126.82496235294114,0.1430073999999999,0.14237940000000004,58,23,83.21832155172415,98.56832173913043,83.05916413793103,92.24135217391304,CP,CNU
18867_5082_x26232_y14941,307,76,189,157,194,150,2.964169381107492,58.272274462540715,59.76530355263157,0.19869583206106867,0.15780718181818176,150,44,75.14044326666667,82.98197363636362,74.3347474,84.80270909090909,RT,TH
18457_00112,814,210,489,398,535,416,4.604422604422604,120.05513351351351,119.64692856190477,0.1481682004008016,0.15749968181818197,416,119,71.64960480769231,81.9685297478992,68.04017956250001,70.61059680672268,VM,TH
18463_00041,361,146,234,191,273,170,3.155124653739612,102.58345243767313,85.60077034246576,0.12302278414096923,0.12934398113207535,170,103,70.752541,75.13312005728154,60.199144,72.46500669902912,VPMpc,TH
18454_01009,99,73,75,58,97,41,4.929292929292929,105.5571718181818,143.00764767123286,0.1737145614035086,0.15849607317073178,41,56,86.59218707317073,79.79188214285715,72.24912536585367,70.56513267857143,VPM,TH
18458_00249,214,60,130,99,144,115,4.663551401869159,111.19226766355139,236.7697236666667,0.13463041176470592,0.24902261111111124,115,29,66.74878104347826,97.97855517241379,70.10601069565219,103.1151724137931,LGd,TH
18464_00198,480,123,290,245,313,235,4.13125,101.33920083333332,124.09122203252034,0.14133074482758623,0.13521215151515154,235,78,76.38313565957446,79.81655512820512,70.13906655319148,72.56483243589743,LP,TH
18463_00040,222,116,155,120,183,102,2.4774774774774775,83.8936825855856,71.01920637931035,0.1609245746268655,0.1412402962962963,102,81,76.11967213137255,77.41421345679012,67.21395519607842,72.35886049382717,VPM,TH
18462_00062,263,66,150,133,179,130,3.973384030418251,101.1474071863118,157.69780863636367,0.1568910722222221,0.18327650000000018,130,49,78.27670230769232,70.45049346938775,73.17303846153845,65.12522469387756,VPM,TH
18453_2884_x12998_y7285,234,36,123,116,147,118,7.021367521367521,242.85644183760684,194.21227166666668,0.173410783068783,0.09165325000000002,118,29,69.14902466101695,83.72019310344828,66.95346627118644,86.55615517241377,MOs,CTX
18458_00614,28,17,21,10,24,18,8.785714285714286,429.44574107142864,79.43068117647059,0.23268363636363643,0.20732240000000002,18,6,81.51637833333332,88.89898333333333,88.06221111111111,78.08236666666667,LP,TH
18458_00615,1,4,3,0,2,1,50.0,6859.21,99.4174,0.619537,0.17461933333333324,1,1,57.4635,49.9752,47.5818,37.678,LD,TH
18462_00063,401,217,274,197,344,204,2.9376558603491274,97.26334269326684,75.49828954838709,0.14604298507462676,0.1279678636363637,204,140,74.9720593382353,76.9559743392857,69.80150269607843,68.60314221428573,VAL,TH
18465_00246,196,39,108,94,127,102,6.295918367346939,145.25701586734695,258.8737994871795,0.18367534579439238,0.29752362499999996,102,25,89.81301039215684,91.535608,82.94169901960785,81.24336,CEA,CNU
pre_18864_00018,255,60,153,121,162,134,4.913725490196079,231.57105835294118,42.14620108333334,0.16742871428571426,0.0847559333333332,134,28,74.87167388059702,78.31967857142857,69.51262014925373,79.78997214285714,SSp-ll,CTX
18454_01100,136,99,108,84,127,52,3.3529411764705883,67.59558044117648,122.63119929292928,0.11682248484848479,0.12067001666666677,52,75,81.99139615384615,74.1521032,67.53938596153846,64.59895333333334,VPM,TH
