,prefix,region,max_density_basal,num_nodes_basal,total_path_length_basal,volume_basal,num_branches_basal,dist_to_soma_basal,dist_to_soma2_basal,num_hubs_basal,variance_ratio_basal
0,17109_1701_x8048_y22277,AId,63,63,85.9306,383.3496,29,0.6654,0.0,1,0.4164228475079883
1,17109_1801_x6698_y12550,AId,58,58,88.7115,465.3269,28,1.4276,0.0,1,0.34699471498164514
2,17109_1901_x9602_y10508,AId,49,49,103.8359,957.0274,23,1.9005,0.0,0,0.4318710508556874
3,17109_2301_x8535_y23051,AId,63,63,131.4813,989.7211,29,0.9338,0.0,1,0.44513071291165723
4,17109_2301_x9418_y23665,AId,48,48,98.4131,689.5864,21,1.4907,0.0,0,0.4622228655605762
5,17109_2401_x9338_y2394,AId,40,40,69.9295,345.0772,19,1.5636,0.0,0,0.4874830340860342
6,17109_2401_x9954_y9122,AId,48,48,90.3288,452.5357,22,2.0832,0.0,0,0.4239673218633669
7,17109_2601_x9498_y8169,AId,40,40,84.1568,673.5309,18,1.8323,0.0,0,0.4147494187374402
8,17782_3138_x32805_y18352,AId,64,64,141.1154,1285.4568,30,1.7315,0.0,1,0.42588030459796683
9,17782_3253_x33739_y18314,AId,67,67,89.2484,527.4028,31,0.5106,0.0,1,0.4407627362747052
10,182724_2525_x8483_y21088,AId,63,63,149.7684,931.3018,27,0.9966,0.0,1,0.40577224270373663
11,182725_2917_x9391_y22263,AId,69,69,195.7467,1768.2914,31,1.384,0.0,1,0.41946569427243063
12,191807_2469_x5431_y10056,AId,83,83,174.3523,1234.4879,38,1.682,0.0,1,0.406439398156837
13,236174_2657_x11930_y12250,AId,35,35,66.5659,207.5013,16,1.4161,0.0,0,0.5907262862926059
14,236174_2669_x10674_y13239,AId,73,73,149.1848,1290.9887,35,0.6148,0.0,1,0.521794288338443
15,236174_2801_x11376_y11451,AId,61,61,118.1295,464.2575,29,2.6777,0.0,1,0.5486285017427335
16,236174_3001_x12887_y24248,AId,104,104,217.3886,1816.4191,51,1.3977,0.0,1,0.5229431732197721
17,236174_3215_x11999_y11133,AId,58,58,100.999,689.8882,27,1.0009,0.0,1,0.41648016822789535
18,236174_3229_x11884_y10380,AId,59,59,80.6454,323.9895,28,0.8032,0.0,1,0.4507008848871368
19,236174_3729_x15151_y26698,AId,93,93,118.4915,368.6245,45,1.424,0.0,1,0.44037028732829386
20,236174_3929_x12721_y8845,AId,47,47,59.2543,360.5687,21,0.8621,0.0,0,0.4160271382176763
21,17109_2201_x8046_y23301,MOs,63,63,85.1117,322.4587,30,1.3844,0.0,1,0.39933945972414836
22,18047_2622_x11862_y12983,MOs,38,38,116.1372,4560.7757,17,3.5262,0.0,0,0.39713587469495587
23,18047_3132_x24052_y12385,MOs,29,29,126.1192,9130.5528,12,3.6505,0.0,0,0.3944367633466034
24,18047_4141_x14168_y9063,MOs,57,57,146.4864,1175.9129,24,0.732,0.0,1,0.3821910481103517
25,182724_2238_x7096_y20268,MOs,35,35,100.3045,1105.812,15,2.3303,0.0,0,0.5070001325598413
26,182724_2247_x6785_y11803,MOs,50,50,142.8072,1134.0962,21,0.7679,0.0,0,0.41050488254012274
27,182724_2333_x7081_y21185,MOs,48,48,149.9362,1517.6077,20,0.8186,0.0,0,0.4367808209876511
28,182724_2494_x6419_y20983,MOs,64,64,187.4291,1567.3893,29,0.783,0.0,1,0.4288809112980128
29,182724_2526_x7529_y21792,MOs,48,48,143.1734,1324.6019,20,1.1737,0.0,0,0.4021300428465922
30,182724_2670_x5615_y13225,MOs,60,60,153.6984,1099.407,27,0.8789,0.0,1,0.43909590433263085
31,182724_2926_x5279_y13761,MOs,67,67,159.9555,1200.1775,30,0.509,0.0,1,0.443368491031008
32,182724_2997_x5821_y12613,MOs,30,30,144.1722,6389.4254,13,2.2845,0.0,0,0.37223823018490626
33,182725_2241_x9113_y11193,MOs,65,65,162.2654,1499.5717,28,1.0978,0.0,1,0.3839828793093533
34,182725_2390_x8944_y12077,MOs,59,59,150.834,805.3859,26,1.4832,0.0,1,0.4251495182578124
35,18453_1641_x24165_y10580,MOs,54,54,105.6481,523.61,24,0.4304,0.0,1,0.4148243731625166
36,18453_1643_x24077_y11694,MOs,91,91,196.315,1688.8245,44,1.0078,0.0,1,0.47291987103344496
37,18453_1924_x22284_y8069,MOs,60,60,112.094,1566.9885,28,1.1551,0.0,1,0.4663656209466937
38,18453_2190_x23739_y8507,MOs,66,66,155.8429,1302.1802,31,1.0386,0.0,1,0.43979724140829074
39,18453_2400_x15836_y7243,MOs,67,67,122.037,608.7339,31,0.7672,0.0,1,0.4534772545477985
40,18453_2428_x13810_y8197,MOs,40,40,82.3149,922.6304,18,0.5237,0.0,0,0.4499291035308998
41,18453_2632_x11687_y8383,MOs,64,64,142.5991,826.4059,29,1.0126,0.0,1,0.47748783246015014
42,18453_2884_x12998_y7285,MOs,83,83,105.0989,318.0823,39,1.1073,0.0,1,0.4753359286861896
43,18453_2991_x13607_y7348,MOs,58,58,116.1357,2164.8798,25,1.2053,0.0,1,0.40669092627568454
44,18453_3516_x21006_y6048,MOs,87,87,168.5855,827.3055,40,1.2451,0.0,1,0.392251610412371
45,18461_2985_x10744_y3095,MOs,37,37,41.5408,62.5707,17,1.106,0.0,0,0.43934323669231434
46,18470_3582_x22459_y29708,MOs,51,51,111.5965,751.2123,23,1.17,0.0,1,0.4564060624522166
47,18864_1871_x3272_y21319,MOs,34,34,76.7388,377.7223,14,2.2698,0.0,0,0.4684408264054124
48,18864_1917_x3417_y12763,MOs,34,34,102.6299,1165.5263,16,1.6081,0.0,0,0.4510174335405605
49,18864_2047_x3016_y12128,MOs,26,26,43.1074,280.7079,11,0.7768,0.0,0,0.42847114260804026
50,18864_2086_x2903_y21496,MOs,43,43,58.345,181.0938,19,0.3744,0.0,0,0.38098432073073596
51,18864_2520_x2913_y22642,MOs,104,104,187.1963,1021.4323,50,2.2482,0.0,1,0.414481009593439
52,18864_3248_x2473_y15212,MOs,76,76,161.5891,538.9916,36,1.8868,0.0,1,0.47758193949215266
53,18864_4267_x2794_y21031,MOs,36,36,72.069,804.9784,16,0.8124,0.0,0,0.49126102533469707
54,18868_2621_x11765_y8944,MOs,86,86,278.5259,2898.2152,39,1.2966,0.0,1,0.42289344383441513
55,18869_4414_x15653_y4273,MOs,36,36,125.9202,1830.2036,14,1.1165,0.0,0,0.44537863439542197
56,191807_2729_x3750_y9965,MOs,78,78,216.7199,1960.2232,35,1.0407,0.0,1,0.40326358920094235
57,191812_2734_x6259_y10487,MOs,88,88,231.0733,2348.5059,39,1.8272,0.0,1,0.4490380574262976
58,191812_3140_x5204_y12992,MOs,78,78,151.6387,1020.9957,36,1.369,0.0,1,0.38823827884164275
59,191812_3176_x5144_y19229,MOs,60,60,121.2529,579.9082,27,0.6883,0.0,1,0.428966127113691
60,191812_3727_x4996_y18685,MOs,83,83,168.6373,973.3085,37,1.0023,0.0,1,0.36741688349176543
61,210254_2226_x16029_y23953,MOs,37,37,72.7543,430.4331,16,0.8707,0.0,0,0.43949374086345466
62,210254_2309_x13266_y25533,MOs,33,33,109.4445,1692.8838,14,1.7166,0.0,0,0.4502890828926455
63,210254_4021_x16401_y21556,MOs,25,25,57.7306,469.4388,11,0.3407,0.0,0,0.46072603487522695
64,210254_4500_x16614_y17147,MOs,28,28,48.8904,237.9762,12,0.8814,0.0,0,0.48606614818538574
65,17109_2401_x8977_y24184,MOp,72,72,101.2353,478.3945,33,0.7696,0.0,1,0.3813195833145681
66,17781_00003,MOp,70,70,110.2287,442.7602,34,1.1825,0.0,1,0.5082996836633182
67,17782_3352_x11384_y16404,MOp,55,55,97.8982,580.6068,25,0.7168,0.0,1,0.4468902440880174
68,182724_4327_x4847_y18972,MOp,66,66,171.6011,1981.0009,31,0.9095,0.0,1,0.491047860753149
69,182724_4472_x5247_y12162,MOp,37,37,130.6385,5180.0292,17,2.1175,0.0,0,0.46131284435960523
70,182725_2376_x10033_y10786,MOp,62,62,175.8446,1428.1473,26,0.88,0.0,1,0.41643342388549726
71,182725_3762_x5563_y19178,MOp,52,52,148.0478,1276.2557,23,1.0768,0.0,1,0.4307843727573946
72,182725_4080_x6576_y11407,MOp,39,39,141.6389,2014.1953,16,1.5731,0.0,0,0.40357167161737684
73,182725_4160_x5717_y19181,MOp,68,68,142.4217,839.0383,31,0.8251,0.0,1,0.3744375380929579
74,182725_4290_x5671_y18488,MOp,108,108,219.425,1589.2924,50,1.1823,0.0,1,0.38822436706094904
75,18453_2645_x28684_y11703,MOp,72,72,103.282,372.0402,34,0.6997,0.0,1,0.39340598927929854
76,18453_2713_x27713_y9899,MOp,60,60,120.9305,1009.132,28,1.1678,0.0,1,0.459089229536864
77,18453_3021_x27493_y8943,MOp,60,60,163.0112,1759.2666,27,0.3863,0.0,1,0.45122785511478886
78,18453_3186_x12745_y7108,MOp,89,89,116.8823,299.3283,42,0.8198,0.0,1,0.3773770529936305
79,18453_3456_x24161_y6646,MOp,50,50,101.0098,348.2283,21,0.8395,0.0,0,0.4085037430314562
80,18453_3767_x22604_y5643,MOp,14,14,20.3839,105.82,6,1.8529,0.0,0,0.36630771201608153
81,18453_3795_x13584_y5960,MOp,55,55,128.1531,967.972,24,1.4517,0.0,1,0.44015366881230206
82,18453_4067_x16924_y5288,MOp,67,67,129.3932,970.7736,31,0.6047,0.0,1,0.43837205437540455
83,18453_4221_x16935_y5165,MOp,52,52,127.4075,1276.9057,22,0.6541,0.0,1,0.4147472120929409
84,18461_3871_x7813_y3857,MOp,86,86,181.457,989.0348,41,1.0015,0.0,1,0.499299247179936
85,18461_4178_x16825_y2713,MOp,87,87,121.2088,1178.5114,41,0.8795,0.0,1,0.4347959525962147
86,18461_4233_x19011_y2874,MOp,104,104,268.5821,1611.3556,49,0.9951,1.4436225268400458,1,0.7156264553334682
87,18864_3015_x3194_y23588,MOp,80,80,215.4404,1402.5555,38,1.35,0.0,1,0.5134426092997184
88,18864_3338_x3396_y21865,MOp,22,22,53.6896,529.1874,10,1.3131,0.0,0,0.4294550715878493
89,18864_3473_x2641_y21082,MOp,50,50,95.7334,430.5017,22,1.6021,0.0,0,0.36123752050113256
90,18864_3488_x3691_y22599,MOp,54,54,116.7711,831.658,25,0.8355,0.0,1,0.38850396675732607
91,18864_3494_x2380_y13749,MOp,27,27,48.8802,201.2716,13,2.7155,0.0,0,0.44341190398179386
92,18864_4067_x3464_y21495,MOp,27,27,57.4274,518.4632,12,1.1249,0.0,0,0.42339052516107645
93,18864_4120_x3320_y13563,MOp,60,60,120.8988,627.8072,28,0.5804,0.0,1,0.48753323955226857
94,18864_4157_x3358_y13741,MOp,64,64,118.0766,736.3345,29,0.7675,0.0,1,0.4298950184865492
95,18864_4760_x3070_y21249,MOp,89,89,158.3752,1323.3029,42,1.2347,0.0,1,0.494681555198079
96,18867_2903_x13633_y8787,MOp,113,113,307.0682,3077.3577,51,1.3601,0.0,1,0.427303488394367
97,18867_3469_x10058_y10954,MOp,42,42,118.3063,1854.2018,15,0.6871,0.0,0,0.4659167241344867
98,18867_3758_x14594_y6944,MOp,59,59,164.8953,1708.7701,25,1.4523,0.0,1,0.4119163449776958
99,18867_5319_x14289_y4114,MOp,62,62,177.1252,2440.6592,28,0.7856,0.0,1,0.431049683527019
100,18868_2924_x10668_y9719,MOp,53,53,193.4817,8189.3759,24,1.9692,0.0,1,0.4159194565490198
101,18868_3009_x28076_y11485,MOp,75,75,217.7019,2794.6008,34,1.0544,0.0,1,0.4201385591731382
102,18868_3112_x27714_y10534,MOp,21,21,79.3961,1747.783,8,2.1359,0.0,0,0.501740951554009
103,18868_3419_x27168_y8481,MOp,39,39,115.5789,1219.9026,17,0.9761,0.0,0,0.48393515364223594
104,18868_3488_x24952_y7321,MOp,66,66,189.0026,2373.4186,26,1.5411,0.0,1,0.4997797430010424
105,18868_3592_x9776_y8113,MOp,58,58,201.7732,4255.88,27,0.948,0.0,1,0.45507968040688984
106,18868_3658_x9598_y8113,MOp,60,60,184.6445,2976.9058,27,1.1268,0.0,1,0.48428877587495467
107,18868_4132_x11881_y6094,MOp,56,56,110.3067,833.0347,26,1.0213,0.0,1,0.42562960825400376
108,18869_4184_x11041_y4195,MOp,56,56,236.5831,8967.2296,24,0.871,0.0,1,0.3795720927846257
109,18869_4301_x16815_y4413,MOp,74,74,265.8643,13399.3526,33,1.3924,0.0,1,0.3975689982400375
110,18869_4511_x11720_y4070,MOp,50,50,228.2336,11534.0327,21,1.9906,0.0,0,0.36278510074501213
111,191801_4724_x4226_y10240,MOp,42,42,64.7141,204.1994,19,1.1186,0.0,0,0.40230997496706783
112,191807_3532_x4912_y7973,MOp,69,69,163.1278,1001.919,31,0.8048,0.0,1,0.4311028050498144
113,191807_4114_x3589_y10280,MOp,71,71,211.7957,1772.173,32,1.2141,0.0,1,0.381914972589424
114,191807_5199_x3288_y11643,MOp,64,64,164.5353,1367.4425,28,1.8584,0.0,1,0.3808514137095016
115,191812_2978_x7903_y22705,MOp,58,58,125.0924,949.0799,25,0.9675,0.0,1,0.4097828528311789
116,191812_3163_x6264_y21524,MOp,96,96,273.9353,2627.9552,45,0.9672,0.0,1,0.44699614960984113
117,191812_3438_x6058_y10197,MOp,78,78,183.1785,1309.2273,36,0.709,0.0,1,0.47910427058602534
118,191812_3801_x5383_y20989,MOp,86,86,173.9003,829.0075,40,1.579,0.0,1,0.4287744472563601
119,210254_3271_x15413_y13333,MOp,43,43,103.1752,820.1412,19,0.6056,0.0,0,0.41121707074633296
120,210254_4397_x16794_y21812,MOp,29,29,75.0037,501.2736,12,0.8118,0.0,0,0.5073945888414366
121,210254_4485_x16442_y16836,MOp,30,30,64.6078,355.5036,12,1.6027,0.0,0,0.4234799255601349
122,236174_3029_x12820_y24699,MOp,68,68,116.9825,759.8955,31,1.3135,0.0,1,0.4479808634648413
123,17109_2401_x9695_y9693,CLA,56,56,82.9997,268.9938,27,2.1944,0.0,1,0.38374386231286556
124,17109_2500_x9864_y9311,CLA,28,28,42.6793,261.4527,13,0.8972,0.0,0,0.46640476608032416
125,17109_2601_x10213_y8783,CLA,56,56,91.4166,451.5594,27,0.9154,0.0,1,0.44954541093061806
126,17109_2601_x9296_y24691,CLA,60,60,79.7467,175.7264,28,0.9376,0.0,1,0.44020655731202984
127,17109_3101_x10824_y7188,CLA,59,59,76.5912,436.1415,28,1.8359,0.0,1,0.4631734031948305
128,17781_00004,CLA,71,71,119.8231,582.9907,31,0.5128,0.0,1,0.5685962142339228
129,17781_4095_x17570_y12460,CLA,38,38,80.2037,603.5312,18,1.0914,0.0,0,0.4214775102037742
130,17782_3284_x11909_y16428,CLA,66,66,86.9331,474.1102,32,0.9503,0.0,1,0.41835574682166954
131,17782_3487_x11014_y17041,CLA,56,56,102.9034,740.8687,27,1.4612,0.0,1,0.5012198893678951
132,17782_3651_x35286_y18512,CLA,62,62,132.0197,1420.0325,30,1.4502,0.0,1,0.41516855193097624
133,17782_3672_x34784_y19432,CLA,49,49,77.4684,639.6663,23,1.2107,0.0,0,0.5280661763656979
134,236174_3229_x11951_y11316,CLA,65,65,76.548,207.7476,31,0.7343,0.0,1,0.4437626694390469
135,236174_3229_x12413_y11831,CLA,72,72,195.2033,5027.174,34,4.1647,0.0,1,0.42426428097638197
136,236174_3429_x12632_y10625,CLA,48,48,50.8484,158.2877,22,0.9139,0.0,0,0.44412440862718167
137,236174_3447_x12562_y10626,CLA,54,54,79.3417,244.0051,25,1.1108,0.0,1,0.533850852939802
138,236174_3529_x12805_y10541,CLA,80,80,111.7174,558.3665,37,0.3677,0.0,1,0.45395996023480706
139,236174_3536_x15159_y25525,CLA,48,48,101.7656,354.8647,23,1.8765,0.0,0,0.6046904962306696
140,236174_3729_x12692_y9419,CLA,42,42,65.6551,266.2959,20,1.6552,0.0,0,0.508954769850779
141,236174_3729_x13645_y9551,CLA,40,40,52.1301,189.3981,19,1.5749,0.0,0,0.5070167431581156
142,236174_3729_x15443_y26410,CLA,67,67,78.4141,217.7583,32,1.0435,0.0,1,0.5286016863265339
143,236174_3829_x13590_y9284,CLA,70,70,87.9471,474.0238,34,1.066,0.0,1,0.36620993025991994
144,236174_3829_x16301_y26647,CLA,78,78,93.5124,318.4238,37,0.257,0.0,1,0.42506127632414253
145,236174_3929_x13599_y9165,CLA,70,70,101.0325,520.6324,34,1.4258,0.0,1,0.416294214616042
146,236174_3970_x13439_y8678,CLA,50,50,54.1848,159.337,24,1.5686,0.0,0,0.49956465111191806
147,236174_4029_x13079_y8858,CLA,35,35,45.4144,86.9992,17,0.8872,0.0,0,0.4923541712530034
148,236174_4229_x13663_y8589,CLA,66,66,81.4322,291.126,31,1.3008,0.0,1,0.39511625480420126
149,236174_4429_x13147_y8003,CLA,90,90,134.7378,493.0825,44,1.7819,0.0,1,0.6139616155800955
150,236174_4647_x16405_y27845,CLA,55,55,89.6324,566.3262,27,0.8971,0.0,1,0.5429184900028856
151,236174_5138_x16501_y28259,CLA,60,60,85.6321,587.6368,27,1.2828,0.0,1,0.43139444368804764
152,17109_3701_x9228_y26684,SSs,49,49,93.4041,1037.1552,23,1.2571,0.0,0,0.39382850991338353
153,17109_4101_x6753_y6197,SSs,58,58,116.5467,1468.518,28,0.5477,0.0,1,0.4167725779262524
154,17109_4764_x6621_y5727,SSs,78,78,131.0282,911.3847,38,1.4634,0.0,1,0.42155721810097396
155,17109_4772_x9038_y27257,SSs,92,92,197.6193,1569.9635,43,2.1339,0.0,1,0.5638781213420619
156,17300_3426_x20339_y44872,SSs,75,75,168.9905,1205.7585,34,0.7953,0.0,1,0.43255321294184973
157,17300_3514_x19676_y45282,SSs,88,88,194.8523,1257.6305,41,0.3716,0.0,1,0.4672044945544589
158,17543_3308_x10077_y3766,SSs,56,56,83.2545,284.7132,25,0.2515,0.0,1,0.4227099582455775
159,17543_4868_x6727_y21047,SSs,58,58,86.5812,308.4695,26,1.7243,0.0,1,0.4232126297305117
160,17781_3819_x16144_y41186,SSs,74,74,142.16,782.1305,35,1.0121,0.0,1,0.4297972537354387
161,17781_4710_x13766_y10574,SSs,50,50,90.4355,805.325,24,1.677,0.0,0,0.465184649087134
162,17781_5166_x11993_y10858,SSs,26,26,33.8025,205.7836,12,0.81,0.0,0,0.476286910905962
163,17781_5655_x10641_y11102,SSs,41,41,72.0446,578.6778,19,1.139,0.0,0,0.35942420992635365
164,17781_6028_x9772_y42888,SSs,17,17,16.5942,23.7864,8,1.5784,0.0,0,0.568968604601692
165,17781_6287_x8230_y11645,SSs,27,27,45.8514,348.5195,13,1.2361,0.0,0,0.5402708134906201
166,17787_4521_x5172_y12873,SSs,61,61,154.8348,1629.474,27,0.7872,0.0,1,0.4440024783528533
167,17787_4690_x4440_y9176,SSs,22,22,31.1877,132.2056,10,1.5735,0.0,0,0.45362949717287987
168,17788_4719_x3512_y9492,SSs,121,121,265.8623,1218.0663,56,1.3481,0.0,1,0.41442377982337025
169,182724_4599_x8181_y6776,SSs,27,27,131.4551,2881.7983,11,1.1775,0.0,0,0.5335562019826937
170,18453_4186_x30783_y11697,SSs,53,53,91.4801,1193.8162,25,0.9256,0.0,1,0.4498157374545469
171,18453_4693_x33039_y11636,SSs,66,66,155.4346,1501.1038,30,1.4942,0.0,1,0.3871210623619841
172,18453_5033_x32118_y8975,SSs,64,64,117.3426,529.4884,31,1.5207,0.0,1,0.5712728891416937
173,18453_5325_x32314_y8395,SSs,38,38,72.2741,486.1127,18,1.183,0.0,0,0.44815459465621416
174,18453_5436_x32746_y12751,SSs,49,49,87.3305,746.1679,23,1.744,0.0,0,0.45963199261928983
175,18453_5766_x31719_y6139,SSs,58,58,130.5212,776.07,26,0.6348,0.0,1,0.5162726653986006
176,18461_4410_x23856_y6531,SSs,67,67,94.9172,421.9672,31,0.3021,0.0,1,0.5091504885488471
177,18864_4429_x7945_y3080,SSs,40,40,83.1862,831.7486,18,1.0693,0.0,0,0.40895364335245993
178,18864_4554_x9386_y2232,SSs,48,48,103.8175,686.3394,22,1.5336,0.0,0,0.6108756599461476
179,18864_4693_x10912_y2095,SSs,94,94,187.2234,1318.6021,45,1.5641,0.0,1,0.43650833084222923
180,18864_4797_x9453_y2359,SSs,105,105,199.4851,1180.5588,50,0.1679,0.0,1,0.43213685008146735
181,18864_5030_x9347_y31359,SSs,99,99,169.704,820.723,48,1.015,0.0,1,0.43124983466696565
182,18864_5305_x7877_y31450,SSs,59,59,129.3155,922.9207,27,1.9537,0.0,1,0.4383992929670827
183,18864_5444_x7352_y31475,SSs,42,42,74.7765,398.9121,19,1.3538,0.0,0,0.4173652450783781
184,18864_00029,SSs,57,57,102.8827,850.1255,24,0.3562,0.0,1,0.43430559518944206
185,18864_00043,SSs,119,119,190.1505,1261.7666,57,0.9002,0.0,1,0.4749183612077594
186,18864_00313,SSs,50,50,80.6021,677.079,23,0.5887,0.0,0,0.46503082100672777
187,18867_3926_x8710_y12751,SSs,32,32,111.2105,1267.1068,14,1.1101,0.0,0,0.46015180817909185
188,18867_3973_x31634_y12362,SSs,59,59,133.5253,1321.7302,28,1.7717,0.0,1,0.4806605418643626
189,18867_4218_x8269_y11914,SSs,55,55,163.5164,2173.658,23,0.4599,0.0,1,0.43858518255515944
190,18867_4392_x7633_y13301,SSs,62,62,162.3371,1823.6296,27,0.6306,0.0,1,0.42051278111734064
191,18867_4801_x7068_y12938,SSs,35,35,100.9866,1490.41,14,0.9414,0.0,0,0.4564550023087652
192,18868_3626_x29809_y12585,SSs,44,44,117.9226,1144.8473,18,1.2649,0.0,0,0.4555999109679092
193,18868_3981_x30626_y12403,SSs,58,58,170.2521,2646.3044,25,0.6299,0.0,1,0.4899993362916651
194,18868_4221_x5685_y12199,SSs,48,48,159.7222,2257.8533,21,0.5327,0.0,0,0.42813379880685043
195,18868_4464_x5477_y11004,SSs,43,43,145.8068,1190.8004,17,1.0877,0.0,0,0.5107164972249757
196,18868_4517_x31548_y11591,SSs,54,54,181.1545,2198.9464,22,0.9888,0.0,1,0.4151817853490405
197,18868_4863_x31402_y10126,SSs,66,66,208.5751,2749.4696,29,1.5225,0.0,1,0.4331673142894505
198,18868_5723_x7031_y7203,SSs,77,77,181.9466,2134.7717,35,0.3345,0.0,1,0.5101352943807222
199,18869_3761_x5335_y8118,SSs,37,37,75.882,663.7283,17,1.0539,0.0,0,0.45947255020518024
200,18869_4001_x4383_y7249,SSs,51,51,147.8734,2284.4982,23,0.8736,0.0,1,0.4246351579883162
201,18869_4091_x4807_y8065,SSs,44,44,104.7832,783.5585,19,1.0431,0.0,0,0.3969011342767973
202,18869_4253_x4991_y7023,SSs,37,37,99.7233,1055.4695,15,0.779,0.0,0,0.458137747502914
203,18869_4302_x23433_y9053,SSs,52,52,126.1871,762.4535,24,1.3902,0.0,1,0.5283498782400642
204,18869_4520_x23555_y8194,SSs,56,56,206.8845,5647.0563,25,1.1254,0.0,1,0.4857843951445878
205,18869_4587_x23021_y6827,SSs,54,54,126.4608,1363.7431,22,1.1295,0.0,1,0.49202502484027705
206,18869_4764_x5211_y5995,SSs,46,46,126.0714,1076.5777,20,0.6953,0.0,0,0.4859466683431719
207,18869_5019_x5442_y5910,SSs,67,67,204.2234,4133.3789,30,0.6593,0.0,1,0.46971377165249284
208,18869_5024_x5544_y5480,SSs,52,52,183.3499,2710.2364,22,1.6948,0.0,1,0.4371483657710666
209,18869_5343_x5414_y5337,SSs,40,40,122.7752,1060.2614,17,1.2877,0.0,0,0.53540252238637
210,191807_4923_x7499_y24194,SSs,28,28,51.4241,202.1625,12,0.4748,0.0,0,0.44833343590921193
211,191807_5062_x6404_y23808,SSs,26,26,48.7913,220.4127,12,0.4389,0.0,0,0.44147072941476756
212,191812_3758_x8791_y24162,SSs,74,74,193.1336,1356.8322,33,0.5569,0.0,1,0.4335746697211388
213,191812_3762_x9097_y24261,SSs,109,109,246.6317,1489.9037,51,0.9251,0.0,1,0.43567814607073535
214,191812_4664_x8027_y25176,SSs,105,105,253.5754,1244.0388,47,0.0865,0.0,1,0.47899022033093536
215,191812_5158_x9017_y25877,SSs,104,104,255.5232,1780.4569,48,0.8327,0.0,1,0.49617684593801004
216,191812_5221_x9028_y25900,SSs,91,91,244.7555,1648.0211,43,0.8061,0.0,1,0.5304392555825572
217,191812_5676_x8072_y26215,SSs,40,40,92.5533,757.2744,18,1.4511,0.0,0,0.4324149702613909
218,236174_5670_x14073_y29439,SSs,32,32,55.0454,369.1216,14,1.4939,0.0,0,0.4424078931818312
219,17109_6201_x4328_y6753,VISp,29,29,70.0891,903.7468,14,3.1972,0.0,0,0.42160774756383246
220,17300_5969_x27278_y20820,VISp,48,48,111.5756,542.3048,21,1.0997,0.0,0,0.4842341659512011
221,182725_6819_x6109_y7853,VISp,81,81,177.5029,931.7931,38,1.6504,0.0,1,0.48043649485383116
222,18452_7249_x11408_y2071,VISp,24,24,26.0097,74.9274,9,1.5069,0.0,0,0.46449847158237983
223,18453_6477_x30376_y5078,VISp,53,53,137.3873,1212.4014,24,1.3043,0.0,1,0.4827796985764886
224,18453_6675_x10576_y3102,VISp,61,61,97.9634,601.8751,29,0.9194,0.0,1,0.4004222916749073
225,18453_6748_x28152_y3578,VISp,46,46,73.6455,343.9698,21,0.4824,0.0,0,0.4047008020396132
226,18453_6846_x11548_y2831,VISp,33,33,74.1249,541.6412,15,0.5072,0.0,0,0.5076505342901038
227,18453_7007_x11486_y3611,VISp,46,46,108.4975,665.5885,21,1.2546,0.0,0,0.4458215661243609
228,18453_7010_x8769_y4509,VISp,63,63,128.023,1025.9139,29,0.9244,0.0,1,0.4399147624375092
229,18453_7024_x9012_y4138,VISp,12,12,37.2475,77.0118,5,2.9054,0.0,0,0.7941100924583194
230,18453_7112_x9089_y4667,VISp,53,53,96.1247,617.1052,25,0.5333,0.0,1,0.3885979931779715
231,18453_7132_x11495_y3152,VISp,44,44,99.5268,708.6081,19,1.3413,0.0,0,0.40073687201723657
232,18453_7146_x8788_y4552,VISp,51,51,136.0665,1455.7685,23,1.0525,0.0,1,0.4232513423502121
233,18453_7188_x11060_y3637,VISp,52,52,107.264,647.9569,24,0.6925,0.0,1,0.475878420347108
234,18453_7223_x30215_y5120,VISp,42,42,65.9688,270.5212,20,0.7821,0.0,0,0.4896250105105298
235,18453_7245_x12979_y2864,VISp,52,52,107.6311,630.9073,24,0.6988,0.0,1,0.4017040619380478
236,18453_7304_x11719_y3749,VISp,26,26,55.8884,258.3269,11,0.372,0.0,0,0.46271790294902404
237,18864_5637_x5637_y31619,VISp,36,36,46.7787,193.801,17,1.2389,0.0,0,0.4998150509378507
238,18864_6139_x4843_y27122,VISp,58,58,109.2046,602.0306,27,1.1752,0.0,1,0.3782901515700353
239,18864_6321_x4387_y7047,VISp,47,47,114.4115,216.8411,21,0.6826,0.0,0,0.6708921044613793
240,18864_6734_x4899_y27447,VISp,76,76,148.6861,857.3783,36,1.1406,0.0,1,0.43008737691165694
241,18864_6821_x5144_y6844,VISp,56,56,209.7697,2692.7064,26,1.5378,0.0,1,0.5661969858581697
242,18864_00119,VISp,69,69,131.6337,902.8578,33,0.7577,0.0,1,0.4368466017884238
243,18867_6985_x12525_y4095,VISp,76,76,204.2768,3190.7112,35,1.946,0.0,1,0.39840864607310805
244,18867_7123_x11808_y5131,VISp,54,54,109.7531,2227.3525,23,1.4863,0.0,1,0.39578982481517044
245,18867_7390_x9887_y4961,VISp,67,67,178.5302,2012.9997,31,0.7261,0.0,1,0.403896985001927
246,18867_7541_x13210_y4462,VISp,51,51,100.5871,1484.3776,23,2.2651,0.0,1,0.4461185956874767
247,18867_7584_x10560_y5816,VISp,46,46,175.8019,7017.7038,21,1.569,0.0,0,0.38782474050815235
248,18868_6757_x10353_y4324,VISp,91,91,162.6685,1293.7939,42,0.7243,0.0,1,0.4949775337394871
